id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
539,Psycho,1960,1960,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.906,Psycho,block,"The title is in a bold, sans-serif font with a distressed effect.",suspense|horror|mystery|dark|ominous,"A horror movie poster featuring a man covering his face and a woman in a pink bra, with a creepy house in the background.",ok,"The title appears to be 'Psycho', likely referencing the 1960 film directed by Alfred Hitchcock.","{""title_guess"": ""Psycho"", ""typography"": ""block"", ""typography_notes"": ""The title is in a bold, sans-serif font with a distressed effect."", ""mood"": [""suspense"", ""horror"", ""mystery"", ""dark"", ""ominous""], ""caption_essay"": ""A horror movie poster featuring a man covering his face and a woman in a pink bra, with a creepy house in the background."", ""lite_risk"": ""ok"", ""notes"": ""The title appears to be 'Psycho', likely referencing the 1960 film directed by Alfred Hitchcock.""}",
272423,The Mistletoe Bough,1904,1900,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.936,The Mistletoe Bough,minimal,"Simple, serif font used for title and credits.",mysterious|romantic|vintage|melancholic,"A woman in a white dress is captured in a blurred, black-and-white image. The title 'The Mistletoe Bough' is prominently displayed.",ok,The image appears to be a classic horror or mystery movie poster.,"{""title_guess"": ""The Mistletoe Bough"", ""typography"": ""minimal"", ""typography_notes"": ""Simple, serif font used for title and credits."", ""mood"": [""mysterious"", ""romantic"", ""vintage"", ""melancholic""], ""caption_essay"": ""A woman in a white dress is captured in a blurred, black-and-white image. The title 'The Mistletoe Bough' is prominently displayed."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a classic horror or mystery movie poster.""}",
262919,Catacombs,1964,1960,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.848,The Woman Who Wouldn't Die,block,"Large, bold, sans-serif font used for the title.",suspense|horror|mystery|dark|gothic,A grim reaper cloaks a woman in a striking red background poster.,ok,The image effectively conveys a sense of foreboding and suspense.,"{""title_guess"": ""The Woman Who Wouldn't Die"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, sans-serif font used for the title."", ""mood"": [""suspense"", ""horror"", ""mystery"", ""dark"", ""gothic""], ""caption_essay"": ""A grim reaper cloaks a woman in a striking red background poster."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of foreboding and suspense.""}",
28851,Video Violence,1987,1980,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.824,Video Violence,ornate,Dripping blood effect on the title font.,horror|violent|dark|gruesome,"A bloody hand operates a VCR, set against a black background with 'Video Violence' in red.",ok,The image effectively conveys a horror theme.,"{""title_guess"": ""Video Violence"", ""typography"": ""ornate"", ""typography_notes"": ""Dripping blood effect on the title font."", ""mood"": [""horror"", ""violent"", ""dark"", ""gruesome""], ""caption_essay"": ""A bloody hand operates a VCR, set against a black background with 'Video Violence' in red."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a horror theme.""}",
1456146,THE HEXED,2025,2020,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.936,The Hexed,ornate,"The title features elaborate, swirling patterns.",mysterious|ominous|spooky|dark|foreboding,A girl sits in a dimly lit room surrounded by magical symbols and books. Candles flicker on a nearby table.,ok,The image effectively conveys a sense of foreboding and mystery.,"{""title_guess"": ""The Hexed"", ""typography"": ""ornate"", ""typography_notes"": ""The title features elaborate, swirling patterns."", ""mood"": [""mysterious"", ""ominous"", ""spooky"", ""dark"", ""foreboding""], ""caption_essay"": ""A girl sits in a dimly lit room surrounded by magical symbols and books. Candles flicker on a nearby table."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of foreboding and mystery.""}",
160203,Traces Of Death IV,1996,1990,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.078,Traces of Death IV,mixed,The title features a mix of serif and sans-serif fonts with Roman numerals.,dark|spooky|macabre|gothic|horror,"A skeleton emerges from a grave, surrounded by tombstones, with a red dripping effect above.",ok,The image is a horror movie poster with a clear theme and design.,"{""title_guess"": ""Traces of Death IV"", ""typography"": ""mixed"", ""typography_notes"": ""The title features a mix of serif and sans-serif fonts with Roman numerals."", ""mood"": [""dark"", ""spooky"", ""macabre"", ""gothic"", ""horror""], ""caption_essay"": ""A skeleton emerges from a grave, surrounded by tombstones, with a red dripping effect above."", ""lite_risk"": ""ok"", ""notes"": ""The image is a horror movie poster with a clear theme and design.""}",
84924,Deadtime Stories 2,2011,2010,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.917,Deadtime Stories,block,"Large, bold, green block letters.",dark|ominous|foreboding|scary|mysterious,"A person in a gas mask holds a syringe, evoking a sense of danger and unease.",ok,The image effectively conveys a sense of horror and tension.,"{""title_guess"": ""Deadtime Stories"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, green block letters."", ""mood"": [""dark"", ""ominous"", ""foreboding"", ""scary"", ""mysterious""], ""caption_essay"": ""A person in a gas mask holds a syringe, evoking a sense of danger and unease."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of horror and tension.""}",
1423701,The Knowing,2023,2020,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.998,The Knowing,minimal,"Simple, all-caps font.",ominous|mysterious|foreboding|dark|tense,"A woman's face is partially obscured by a translucent fabric, with a haunting image visible underneath.",ok,The image effectively conveys a sense of foreboding and tension.,"{""title_guess"": ""The Knowing"", ""typography"": ""minimal"", ""typography_notes"": ""Simple, all-caps font."", ""mood"": [""ominous"", ""mysterious"", ""foreboding"", ""dark"", ""tense""], ""caption_essay"": ""A woman's face is partially obscured by a translucent fabric, with a haunting image visible underneath."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of foreboding and tension.""}",
1276634,I Have Been Here Before,1964,1960,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.945,I Have Been Here Before,block,"Large, bold, sans-serif font",romantic|mysterious|foreboding,"A couple embracing in front of a large clock, with a ghostly figure watching",ok,Image appears to be a horror movie poster,"{""title_guess"": ""I Have Been Here Before"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, sans-serif font"", ""mood"": [""romantic"", ""mysterious"", ""foreboding""], ""caption_essay"": ""A couple embracing in front of a large clock, with a ghostly figure watching"", ""lite_risk"": ""ok"", ""notes"": ""Image appears to be a horror movie poster""}",
28637,The Living Dead,1932,1930,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.139,Unheimliche Geschichten,mixed,"Title is in a stylized, bold font with a mix of modern and old-fashioned elements.",spooky|mysterious|ominous|dark|suspenseful,"A group of men in old-fashioned attire surround a figure holding a skull, with a black cat in the foreground.",ok,The image is a vintage-style horror movie poster with a clear and ominous tone.,"{""title_guess"": ""Unheimliche Geschichten"", ""typography"": ""mixed"", ""typography_notes"": ""Title is in a stylized, bold font with a mix of modern and old-fashioned elements."", ""mood"": [""spooky"", ""mysterious"", ""ominous"", ""dark"", ""suspenseful""], ""caption_essay"": ""A group of men in old-fashioned attire surround a figure holding a skull, with a black cat in the foreground."", ""lite_risk"": ""ok"", ""notes"": ""The image is a vintage-style horror movie poster with a clear and ominous tone.""}",
455141,A Catastrophe in Hester Street,1904,1900,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.006,A CATASTROPHE IN HESTER STREET,block,"The title is in a bold, blocky font.",chaotic|dark|disturbing|violent,Two men in a violent confrontation amidst debris and destruction.,ok,The image appears to be a low-quality scan or reproduction of a horror movie poster.,"{""title_guess"": ""A CATASTROPHE IN HESTER STREET"", ""typography"": ""block"", ""typography_notes"": ""The title is in a bold, blocky font."", ""mood"": [""chaotic"", ""dark"", ""disturbing"", ""violent""], ""caption_essay"": ""Two men in a violent confrontation amidst debris and destruction."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a low-quality scan or reproduction of a horror movie poster.""}",
23045,Killers from Space,1954,1950,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.093,Killers from Space,block,"Large, bold, white block letters with blue and black stripes.",sci-fi|horror|chaos|destruction,"A spaceship looms over a city, firing a beam that causes destruction and chaos among the people below.",ok,The title is clearly visible and the typography is bold and eye-catching.,"{""title_guess"": ""Killers from Space"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, white block letters with blue and black stripes."", ""mood"": [""sci-fi"", ""horror"", ""chaos"", ""destruction""], ""caption_essay"": ""A spaceship looms over a city, firing a beam that causes destruction and chaos among the people below."", ""lite_risk"": ""ok"", ""notes"": ""The title is clearly visible and the typography is bold and eye-catching.""}",
645881,The Witch's Fiddle,1924,1920,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.082,The Witch's Fiddle,mixed,"The title combines a playful, handwritten font with a more elegant, cursive 'C' and serif 'their first production'.",spooky|mysterious|vintage|whimsical,A witch in a pointed hat gestures to a man with a fiddle in a wooded area.,ok,The image appears to be a still from a silent film.,"{""title_guess"": ""The Witch's Fiddle"", ""typography"": ""mixed"", ""typography_notes"": ""The title combines a playful, handwritten font with a more elegant, cursive 'C' and serif 'their first production'."", ""mood"": [""spooky"", ""mysterious"", ""vintage"", ""whimsical""], ""caption_essay"": ""A witch in a pointed hat gestures to a man with a fiddle in a wooded area."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a still from a silent film.""}",
324246,The Hood Has Eyez,2007,2000,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.015,,mixed,"The title appears to be in a bold, graffiti-style font with blood splatters.",dark|edgy|ominous|urban|mysterious,Three women in school uniforms stand in front of a cityscape with a dark sky and graffiti-covered walls.,ok,The image appears to be a horror movie poster with a mix of urban and high school elements.,"{""title_guess"": """", ""typography"": ""mixed"", ""typography_notes"": ""The title appears to be in a bold, graffiti-style font with blood splatters."", ""mood"": [""dark"", ""edgy"", ""ominous"", ""urban"", ""mysterious""], ""caption_essay"": ""Three women in school uniforms stand in front of a cityscape with a dark sky and graffiti-covered walls."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a horror movie poster with a mix of urban and high school elements.""}",
1077097,Faust and Mephistopheles,1898,1890,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.818,,other,No visible title or text.,spooky|mysterious|ominous,Ghostly figures in white robes stand beside a man in dark attire.,ok,Image appears to be a still from an old film.,"{""title_guess"": """", ""typography"": ""other"", ""typography_notes"": ""No visible title or text."", ""mood"": [""spooky"", ""mysterious"", ""ominous""], ""caption_essay"": ""Ghostly figures in white robes stand beside a man in dark attire."", ""lite_risk"": ""ok"", ""notes"": ""Image appears to be a still from an old film.""}",
1457882,Slow,2025,2020,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.733,SLOW,minimal,"Simple, sans-serif font used for the title.",suspense|mystery|dark|ominous,"A silhouette of a person is encased in a glowing blue hourglass, conveying a sense of urgency.",ok,The image effectively conveys a sense of foreboding and tension.,"{""title_guess"": ""SLOW"", ""typography"": ""minimal"", ""typography_notes"": ""Simple, sans-serif font used for the title."", ""mood"": [""suspense"", ""mystery"", ""dark"", ""ominous""], ""caption_essay"": ""A silhouette of a person is encased in a glowing blue hourglass, conveying a sense of urgency."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of foreboding and tension.""}",
99859,Crimetime,1996,1990,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.026,Crime Time,block,"The title uses a bold, block font with a clear distinction between 'CRIME' and 'TIME'.",dark|ominous|disturbing|mysterious|horror,"A tin containing eyeballs is prominently displayed, evoking a sense of horror and unease. The image is set against a stark white background with red accents.",ok,The analysis is based on the provided image and adheres to the required schema.,"{""title_guess"": ""Crime Time"", ""typography"": ""block"", ""typography_notes"": ""The title uses a bold, block font with a clear distinction between 'CRIME' and 'TIME'."", ""mood"": [""dark"", ""ominous"", ""disturbing"", ""mysterious"", ""horror""], ""caption_essay"": ""A tin containing eyeballs is prominently displayed, evoking a sense of horror and unease. The image is set against a stark white background with red accents."", ""lite_risk"": ""ok"", ""notes"": ""The analysis is based on the provided image and adheres to the required schema.""}",
73179,Haunted Gold,1932,1930,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.973,Haunted Gold,script,"The title is written in a white, cursive font.",western|suspense|romance|adventure,"A man and woman are depicted in the foreground, with three menacing figures looming behind them.",ok,The image is a classic movie poster.,"{""title_guess"": ""Haunted Gold"", ""typography"": ""script"", ""typography_notes"": ""The title is written in a white, cursive font."", ""mood"": [""western"", ""suspense"", ""romance"", ""adventure""], ""caption_essay"": ""A man and woman are depicted in the foreground, with three menacing figures looming behind them."", ""lite_risk"": ""ok"", ""notes"": ""The image is a classic movie poster.""}",
32862,Revenge of the Zombies,1943,1940,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.833,Revenge of the Zombies,block,"Bold, distressed lettering.",spooky|vintage|horror|mysterious,A zombie woman looms over a bartender and patrons in a tense scene.,ok,Typical horror movie poster tropes are present.,"{""title_guess"": ""Revenge of the Zombies"", ""typography"": ""block"", ""typography_notes"": ""Bold, distressed lettering."", ""mood"": [""spooky"", ""vintage"", ""horror"", ""mysterious""], ""caption_essay"": ""A zombie woman looms over a bartender and patrons in a tense scene."", ""lite_risk"": ""ok"", ""notes"": ""Typical horror movie poster tropes are present.""}",
10973,Creature from the Black Lagoon,1954,1950,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.941,Creature from the Black Lagoon,block,"Large, bold, white font with a black outline.",horror|suspense|vintage|monster|classic,A green creature abducts a woman in a white swimsuit underwater.,ok,The image is a classic horror movie poster.,"{""title_guess"": ""Creature from the Black Lagoon"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, white font with a black outline."", ""mood"": [""horror"", ""suspense"", ""vintage"", ""monster"", ""classic""], ""caption_essay"": ""A green creature abducts a woman in a white swimsuit underwater."", ""lite_risk"": ""ok"", ""notes"": ""The image is a classic horror movie poster.""}",
862054,The Doll's Revenge,1907,1900,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.73,The Doll's Revenge,minimal,"Simple, distressed serif font.",spooky|vintage|mysterious,A title card for 'The Doll's Revenge' in a distressed serif font on a black background.,ok,Analysis based on title card image.,"{""title_guess"": ""The Doll's Revenge"", ""typography"": ""minimal"", ""typography_notes"": ""Simple, distressed serif font."", ""mood"": [""spooky"", ""vintage"", ""mysterious""], ""caption_essay"": ""A title card for 'The Doll's Revenge' in a distressed serif font on a black background."", ""lite_risk"": ""ok"", ""notes"": ""Analysis based on title card image.""}",
314958,The Diabolical Dr. Flak,1978,1970,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.214,LE DIABOLIQUEDOCTEUR FLAK,block,"The title uses a bold, sans-serif font.",disturbing|unsettling|absurdist,A horror movie poster featuring a screaming woman and a menacing figure. The design combines black-and-white images with bold typography.,ok,The image appears to be a satirical or absurdist take on horror movie tropes.,"{""title_guess"": ""LE DIABOLIQUEDOCTEUR FLAK"", ""typography"": ""block"", ""typography_notes"": ""The title uses a bold, sans-serif font."", ""mood"": [""disturbing"", ""unsettling"", ""absurdist""], ""caption_essay"": ""A horror movie poster featuring a screaming woman and a menacing figure. The design combines black-and-white images with bold typography."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a satirical or absurdist take on horror movie tropes.""}",
29072,Night of the Zombies,1981,1980,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.077,Night of the Zombies,block,"Large, bold, yellow font with a mix of serif and sans-serif elements.",horror|dark|ominous|gothic|zombie apocalypse,A haunting poster featuring Nazi zombies against a dark landscape. The image evokes a sense of dread and foreboding.,ok,The poster's design effectively conveys a sense of horror and tension.,"{""title_guess"": ""Night of the Zombies"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, yellow font with a mix of serif and sans-serif elements."", ""mood"": [""horror"", ""dark"", ""ominous"", ""gothic"", ""zombie apocalypse""], ""caption_essay"": ""A haunting poster featuring Nazi zombies against a dark landscape. The image evokes a sense of dread and foreboding."", ""lite_risk"": ""ok"", ""notes"": ""The poster's design effectively conveys a sense of horror and tension.""}",
1280215,From the River's Depths,1915,1910,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.993,,other,No title visible in the image.,suspense|drama|mystery,"A group of people standing near a body of water, with one man pointing towards something.",low_signal,Image is not a horror movie poster.,"{""title_guess"": """", ""typography"": ""other"", ""typography_notes"": ""No title visible in the image."", ""mood"": [""suspense"", ""drama"", ""mystery""], ""caption_essay"": ""A group of people standing near a body of water, with one man pointing towards something."", ""lite_risk"": ""low_signal"", ""notes"": ""Image is not a horror movie poster.""}",
657625,Hampton Court Palace,1926,1920,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.851,,other,The image does not show a title or typography.,mysterious|eerie|gothic,"A woman in a dark, ornate dress stands in a dimly lit room. Her expression is serious and contemplative.",ok,The image appears to be a still from a film rather than a movie poster.,"{""title_guess"": """", ""typography"": ""other"", ""typography_notes"": ""The image does not show a title or typography."", ""mood"": [""mysterious"", ""eerie"", ""gothic""], ""caption_essay"": ""A woman in a dark, ornate dress stands in a dimly lit room. Her expression is serious and contemplative."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a still from a film rather than a movie poster.""}",
157161,I Didn't Come Here to Die,2010,2010,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.113,I Didn't Come Here to Die,block,Distressed block lettering is used for the title.,horror|dark|ominous|violent|gory,"A horror movie poster featuring a grim reaper and campers, with a bold red background.",ok,The poster's design effectively conveys a sense of horror and foreboding.,"{""title_guess"": ""I Didn't Come Here to Die"", ""typography"": ""block"", ""typography_notes"": ""Distressed block lettering is used for the title."", ""mood"": [""horror"", ""dark"", ""ominous"", ""violent"", ""gory""], ""caption_essay"": ""A horror movie poster featuring a grim reaper and campers, with a bold red background."", ""lite_risk"": ""ok"", ""notes"": ""The poster's design effectively conveys a sense of horror and foreboding.""}",
271392,The Misled Romance of Cannibal Girl and Incest Boy,2007,2000,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.924,The Misled Romance of Cannibal Girl and Incest Boy,mixed,Mix of handwritten and graffiti-style lettering.,dark|disturbing|sensationalist|gothic|provocative,"A horror movie poster featuring a man and woman in a dark, intimate pose with a bold, red silhouette.",ok,The poster's content is highly suggestive and not suitable for all audiences.,"{""title_guess"": ""The Misled Romance of Cannibal Girl and Incest Boy"", ""typography"": ""mixed"", ""typography_notes"": ""Mix of handwritten and graffiti-style lettering."", ""mood"": [""dark"", ""disturbing"", ""sensationalist"", ""gothic"", ""provocative""], ""caption_essay"": ""A horror movie poster featuring a man and woman in a dark, intimate pose with a bold, red silhouette."", ""lite_risk"": ""ok"", ""notes"": ""The poster's content is highly suggestive and not suitable for all audiences.""}",
136468,Heavy Metal Massacre,1989,1980,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.041,Heavy Metal Massacre,ornate,"Distressed, gothic-inspired lettering.",dark|edgy|provocative|aggressive|gothic,"A blonde woman in punk attire wields a knife, set against a black and yellow background.",ok,Analysis based on visual elements.,"{""title_guess"": ""Heavy Metal Massacre"", ""typography"": ""ornate"", ""typography_notes"": ""Distressed, gothic-inspired lettering."", ""mood"": [""dark"", ""edgy"", ""provocative"", ""aggressive"", ""gothic""], ""caption_essay"": ""A blonde woman in punk attire wields a knife, set against a black and yellow background."", ""lite_risk"": ""ok"", ""notes"": ""Analysis based on visual elements.""}",
38750,The Manster,1959,1950,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.928,The Manster,mixed,Title combines bold block letters with a more ornate font.,horror|campy|monster|frightening|suspenseful,A horror movie poster featuring a monstrous creature and a split human-monster being.,ok,Analysis based on visual elements and text on the poster.,"{""title_guess"": ""The Manster"", ""typography"": ""mixed"", ""typography_notes"": ""Title combines bold block letters with a more ornate font."", ""mood"": [""horror"", ""campy"", ""monster"", ""frightening"", ""suspenseful""], ""caption_essay"": ""A horror movie poster featuring a monstrous creature and a split human-monster being."", ""lite_risk"": ""ok"", ""notes"": ""Analysis based on visual elements and text on the poster.""}",
694717,Edgar Allan Poe’s Annabel Lee,1969,1960,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.874,Annabel Lee,minimal,Simple white serif font.,melancholic|romantic|mysterious,A partial view of a woman's profile beside the title 'Edgar Allan Poe's Annabel Lee' in white text.,ok,The image appears to be a cropped section of a movie poster.,"{""title_guess"": ""Annabel Lee"", ""typography"": ""minimal"", ""typography_notes"": ""Simple white serif font."", ""mood"": [""melancholic"", ""romantic"", ""mysterious""], ""caption_essay"": ""A partial view of a woman's profile beside the title 'Edgar Allan Poe's Annabel Lee' in white text."", ""lite_risk"": ""ok"", ""notes"": ""The image appears to be a cropped section of a movie poster.""}",
31909,Invaders from Mars,1986,1980,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.111,Invaders From Mars,ornate,"The title has a stylized, jagged font with a red and white color scheme.",sci-fi|horror|mysterious|omenous,"A wooden gate stands at the edge of a dirt path, with a bright light emanating from behind it, set against a starry night sky.",ok,The image is a clear representation of a horror movie poster.,"{""title_guess"": ""Invaders From Mars"", ""typography"": ""ornate"", ""typography_notes"": ""The title has a stylized, jagged font with a red and white color scheme."", ""mood"": [""sci-fi"", ""horror"", ""mysterious"", ""omenous""], ""caption_essay"": ""A wooden gate stands at the edge of a dirt path, with a bright light emanating from behind it, set against a starry night sky."", ""lite_risk"": ""ok"", ""notes"": ""The image is a clear representation of a horror movie poster.""}",
116410,The Weird Ones,1962,1960,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.767,The Weird Ones,block,Distressed block lettering is used for the main title.,horror|spooky|campy|retro,A vintage horror movie poster featuring a green-toned illustration and bold typography.,ok,The image is a low-resolution scan of a vintage horror movie poster.,"{""title_guess"": ""The Weird Ones"", ""typography"": ""block"", ""typography_notes"": ""Distressed block lettering is used for the main title."", ""mood"": [""horror"", ""spooky"", ""campy"", ""retro""], ""caption_essay"": ""A vintage horror movie poster featuring a green-toned illustration and bold typography."", ""lite_risk"": ""ok"", ""notes"": ""The image is a low-resolution scan of a vintage horror movie poster.""}",
480463,V,2017,2010,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.733,,minimal,Simple sans-serif 'V' logo.,ominous|mysterious|dark|intense,"A woman's face is partially illuminated by a triangular light source, set against a dark background.",ok,Image appears to be a horror movie poster with a focus on atmosphere and suspense.,"{""title_guess"": """", ""typography"": ""minimal"", ""typography_notes"": ""Simple sans-serif 'V' logo."", ""mood"": [""ominous"", ""mysterious"", ""dark"", ""intense""], ""caption_essay"": ""A woman's face is partially illuminated by a triangular light source, set against a dark background."", ""lite_risk"": ""ok"", ""notes"": ""Image appears to be a horror movie poster with a focus on atmosphere and suspense.""}",
897871,Unearthed: The Curse of Nephthys,2018,2010,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.841,Unearthed,minimal,"Simple, bold font used for the title.",Ominous|Foreboding|Mysterious|Haunting,A man gazes at a desolate graveyard as a haunting female presence looms in the background.,ok,The analysis is based on the visual elements present in the poster.,"{""title_guess"": ""Unearthed"", ""typography"": ""minimal"", ""typography_notes"": ""Simple, bold font used for the title."", ""mood"": [""Ominous"", ""Foreboding"", ""Mysterious"", ""Haunting""], ""caption_essay"": ""A man gazes at a desolate graveyard as a haunting female presence looms in the background."", ""lite_risk"": ""ok"", ""notes"": ""The analysis is based on the visual elements present in the poster.""}",
580690,Killer Campout,2005,2000,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.275,Killer Campout,other,"Distressed, bold red lettering.",horror|campy|violent|dark|gory,"A horror movie poster featuring a man wielding a pitchfork, with terrified women in the background.",ok,The image is a typical horror movie poster with a clear title and tagline.,"{""title_guess"": ""Killer Campout"", ""typography"": ""other"", ""typography_notes"": ""Distressed, bold red lettering."", ""mood"": [""horror"", ""campy"", ""violent"", ""dark"", ""gory""], ""caption_essay"": ""A horror movie poster featuring a man wielding a pitchfork, with terrified women in the background."", ""lite_risk"": ""ok"", ""notes"": ""The image is a typical horror movie poster with a clear title and tagline.""}",
6974,The Angry Red Planet,1959,1950,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.197,The Angry Red Planet,ornate,"The title features a distressed, old-school sci-fi font.",campy|retro|sci-fi|horror|adventure,A vintage movie poster for 'The Angry Red Planet' featuring a green alien and astronauts.,ok,The image is a clear representation of a horror movie poster.,"{""title_guess"": ""The Angry Red Planet"", ""typography"": ""ornate"", ""typography_notes"": ""The title features a distressed, old-school sci-fi font."", ""mood"": [""campy"", ""retro"", ""sci-fi"", ""horror"", ""adventure""], ""caption_essay"": ""A vintage movie poster for 'The Angry Red Planet' featuring a green alien and astronauts."", ""lite_risk"": ""ok"", ""notes"": ""The image is a clear representation of a horror movie poster.""}",
224615,Blind Fear,1989,1980,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,0.84,Blind Fear,block,"The title features bold, capitalized block letters.",suspense|mystery|dark|ominous,"A woman's face is partially obscured by sunglasses, reflecting a man holding a knife.",ok,The image effectively conveys a sense of foreboding and tension.,"{""title_guess"": ""Blind Fear"", ""typography"": ""block"", ""typography_notes"": ""The title features bold, capitalized block letters."", ""mood"": [""suspense"", ""mystery"", ""dark"", ""ominous""], ""caption_essay"": ""A woman's face is partially obscured by sunglasses, reflecting a man holding a knife."", ""lite_risk"": ""ok"", ""notes"": ""The image effectively conveys a sense of foreboding and tension.""}",
139753,Bimbo's Initiation,1931,1930,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.104,Bimbo's Initiation,block,"Large, bold, white letters on a black background.",cartoonish|playful|vintage,A black-and-white cartoon poster featuring Bimbo and a chorus line of dancing girls.,ok,"Not a horror movie poster, but a cartoon.","{""title_guess"": ""Bimbo's Initiation"", ""typography"": ""block"", ""typography_notes"": ""Large, bold, white letters on a black background."", ""mood"": [""cartoonish"", ""playful"", ""vintage""], ""caption_essay"": ""A black-and-white cartoon poster featuring Bimbo and a chorus line of dancing girls."", ""lite_risk"": ""ok"", ""notes"": ""Not a horror movie poster, but a cartoon.""}",
337387,The Crimson Stain Mystery,1916,1910,llama4-maverick,us.meta.llama4-maverick-17b-instruct-v1:0,ok,1.947,The Crimson Stain Mystery,mixed,Contrasting serif and sans-serif fonts.,mysterious|suspenseful|dark,A man slumps over a desk as a woman in red observes from the doorway.,ok,The image is a vintage movie poster with clear typography and a haunting scene.,"{""title_guess"": ""The Crimson Stain Mystery"", ""typography"": ""mixed"", ""typography_notes"": ""Contrasting serif and sans-serif fonts."", ""mood"": [""mysterious"", ""suspenseful"", ""dark""], ""caption_essay"": ""A man slumps over a desk as a woman in red observes from the doorway."", ""lite_risk"": ""ok"", ""notes"": ""The image is a vintage movie poster with clear typography and a haunting scene.""}",
