id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
727488,Ten Days,1925,1920,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.581,TEN DAYS,block,"Bold, condensed sans-serif capitals dominate the title treatment with strong geometric presence.",romantic|dramatic|adventurous|glamorous|vintage,"This 1925 silent film advertisement showcases Richard Holt in a Duke Worne production, blending romantic imagery with adventure. The layout features dramatic poses and beach scenes typical of Jazz Age cinema promotion.",ok,Not a horror movie poster—this is a romantic adventure film from the silent era. The analysis request assumes horror genre incorrectly.,"```json
{
  ""title_guess"": ""TEN DAYS"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, condensed sans-serif capitals dominate the title treatment with strong geometric presence."",
  ""mood"": [""romantic"", ""dramatic"", ""adventurous"", ""glamorous"", ""vintage""],
  ""caption_essay"": ""This 1925 silent film advertisement showcases Richard Holt in a Duke Worne production, blending romantic imagery with adventure. The layout features dramatic poses and beach scenes typical of Jazz Age cinema promotion."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Not a horror movie poster—this is a romantic adventure film from the silent era. The analysis request assumes horror genre incorrectly.""
}
```",
576322,Ghost in the Water,1982,1980,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.977,GHOST IN THE WATER,block,"Bold, distressed white sans-serif capitals with weathered texture suggesting decay and age.",eerie|atmospheric|foreboding|psychological|haunting,"This BBC adaptation poster layers a woman's determined face over shadowy figures in murky blue-green tones, evoking Edward Chitham's vintage ghost story through Geoffrey Case's chilling lens of supernatural dread.",ok,,"```json
{
  ""title_guess"": ""GHOST IN THE WATER"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, distressed white sans-serif capitals with weathered texture suggesting decay and age."",
  ""mood"": [""eerie"", ""atmospheric"", ""foreboding"", ""psychological"", ""haunting""],
  ""caption_essay"": ""This BBC adaptation poster layers a woman's determined face over shadowy figures in murky blue-green tones, evoking Edward Chitham's vintage ghost story through Geoffrey Case's chilling lens of supernatural dread."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
114007,Fangs of the Cobra,1977,1970,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.048,人蛇大戰,block,Large yellow Chinese characters dominate the center in bold block style with a dramatic angular presentation.,horror|exploitation|lurid|sensational|creature-feature,"A Shaw Brothers horror poster juxtaposes glamorous portraits of its cast with grotesque imagery of a cobra and disfigured flesh, epitomizing 1970s Hong Kong exploitation cinema's blend of star power and visceral shock.",ok,,"```json
{
  ""title_guess"": ""人蛇大戰"",
  ""typography"": ""block"",
  ""typography_notes"": ""Large yellow Chinese characters dominate the center in bold block style with a dramatic angular presentation."",
  ""mood"": [""horror"", ""exploitation"", ""lurid"", ""sensational"", ""creature-feature""],
  ""caption_essay"": ""A Shaw Brothers horror poster juxtaposes glamorous portraits of its cast with grotesque imagery of a cobra and disfigured flesh, epitomizing 1970s Hong Kong exploitation cinema's blend of star power and visceral shock."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
762302,The Ceremony,2020,2020,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.667,THE CEREMONY,ornate,"Decorative serif font with elaborate flourishes on the 'C', creating a vintage horror aesthetic.",ritualistic|ominous|mysterious|intimate|foreboding,"Two silhouetted figures face each other across a candlelit table against a blood-red backdrop, suggesting an occult ritual. The minimalist composition evokes classic horror poster design with its stark contrast and ceremonial intimacy.",ok,,"```json
{
  ""title_guess"": ""THE CEREMONY"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Decorative serif font with elaborate flourishes on the 'C', creating a vintage horror aesthetic."",
  ""mood"": [""ritualistic"", ""ominous"", ""mysterious"", ""intimate"", ""foreboding""],
  ""caption_essay"": ""Two silhouetted figures face each other across a candlelit table against a blood-red backdrop, suggesting an occult ritual. The minimalist composition evokes classic horror poster design with its stark contrast and ceremonial intimacy."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
330169,The Gorilla,1927,1920,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.916,THE GORILLA,block,Bold white block letters arranged diagonally create dynamic movement across the composition.,menacing|pulp|dramatic|vintage|suspenseful,"A classic horror poster splits its canvas between black and vivid orange, featuring a looming gorilla figure above a terrified woman in white, exemplifying 1930s-40s creature-feature aesthetics with stark contrast and exaggerated peril.",ok,,"```json
{
  ""title_guess"": ""THE GORILLA"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold white block letters arranged diagonally create dynamic movement across the composition."",
  ""mood"": [""menacing"", ""pulp"", ""dramatic"", ""vintage"", ""suspenseful""],
  ""caption_essay"": ""A classic horror poster splits its canvas between black and vivid orange, featuring a looming gorilla figure above a terrified woman in white, exemplifying 1930s-40s creature-feature aesthetics with stark contrast and exaggerated peril."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
779,Vampyr,1932,1930,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.819,Vampyr,ornate,Gothic blackletter font with decorative flourishes in the upper right corner.,gothic|eerie|classic|atmospheric|dread,"Carl Theodor Dreyer's 1932 masterpiece presents its Gothic title above a shadowy composition: a curved scythe blade looms over a coffin containing a pale figure, embodying the film's dreamlike exploration of supernatural terror.",ok,Classic horror film poster with strong visual hierarchy and period-appropriate design elements,"```json
{
  ""title_guess"": ""Vampyr"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Gothic blackletter font with decorative flourishes in the upper right corner."",
  ""mood"": [""gothic"", ""eerie"", ""classic"", ""atmospheric"", ""dread""],
  ""caption_essay"": ""Carl Theodor Dreyer's 1932 masterpiece presents its Gothic title above a shadowy composition: a curved scythe blade looms over a coffin containing a pale figure, embodying the film's dreamlike exploration of supernatural terror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic horror film poster with strong visual hierarchy and period-appropriate design elements""
}
```",
314257,Duality,2015,2010,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.918,DUALITY,minimal,"Clean, widely-spaced sans-serif capitals create stark contrast against the dark background.",psychological|intimate|unsettling|mysterious|introspective,"Two mirrored female figures lie in shadow, their bodies creating a symmetrical composition that explores themes of identity and psychological division in this Daniel Ruczko horror film.",ok,"Clear imagery and text, straightforward horror poster analysis","```json
{
  ""title_guess"": ""DUALITY"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean, widely-spaced sans-serif capitals create stark contrast against the dark background."",
  ""mood"": [""psychological"", ""intimate"", ""unsettling"", ""mysterious"", ""introspective""],
  ""caption_essay"": ""Two mirrored female figures lie in shadow, their bodies creating a symmetrical composition that explores themes of identity and psychological division in this Daniel Ruczko horror film."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear imagery and text, straightforward horror poster analysis""
}
```",
1165120,Buster's Nightmare,1925,1920,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.966,BUSTER BROWN COMEDIES,block,Bold red block letters dominate the poster with strong dimensional shadowing.,nostalgic|cheerful|vintage|comedic|wholesome,"A vintage promotional poster for Buster Brown Comedies features a smiling child actor in a sailor collar against a red circular backdrop, advertising Universal's silent-era comedy shorts adapted from the popular comic strip character.",hallucination,This is NOT a horror movie poster - it's a vintage comedy series poster from the silent film era. The analysis request assumes horror genre incorrectly.,"```json
{
  ""title_guess"": ""BUSTER BROWN COMEDIES"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block letters dominate the poster with strong dimensional shadowing."",
  ""mood"": [""nostalgic"", ""cheerful"", ""vintage"", ""comedic"", ""wholesome""],
  ""caption_essay"": ""A vintage promotional poster for Buster Brown Comedies features a smiling child actor in a sailor collar against a red circular backdrop, advertising Universal's silent-era comedy shorts adapted from the popular comic strip character."",
  ""lite_risk"": ""hallucination"",
  ""notes"": ""This is NOT a horror movie poster - it's a vintage comedy series poster from the silent film era. The analysis request assumes horror genre incorrectly.""
}
```",
638464,Mad Move,1988,1980,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.306,MAD MOVE,block,Bold red block capitals with slight distressing at the bottom of the poster.,explosive|action-packed|chaotic|violent|intense,"A Filmark International production poster depicts a grinning soldier wielding an assault rifle amid explosions and burning vehicles, epitomizing 1980s action cinema's embrace of over-the-top militaristic spectacle and pyrotechnic excess.",ok,"Action film poster, not horror despite violent imagery","```json
{
  ""title_guess"": ""MAD MOVE"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block capitals with slight distressing at the bottom of the poster."",
  ""mood"": [""explosive"", ""action-packed"", ""chaotic"", ""violent"", ""intense""],
  ""caption_essay"": ""A Filmark International production poster depicts a grinning soldier wielding an assault rifle amid explosions and burning vehicles, epitomizing 1980s action cinema's embrace of over-the-top militaristic spectacle and pyrotechnic excess."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Action film poster, not horror despite violent imagery""
}
```",
329877,The King Kong That Appeared in Edo,1938,1930,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.92,キングコング,block,Bold vertical Japanese katakana characters dominate the center in white against dark background.,menacing|epic|chaotic|dramatic|monstrous,"A Japanese King Kong poster assembles fragmented scenes of giant ape terror and human struggle in stark black-and-white montage, with bold katakana typography anchoring the chaotic composition of destruction and spectacle.",ok,Classic kaiju film poster with clear vertical title treatment,"```json
{
  ""title_guess"": ""キングコング"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold vertical Japanese katakana characters dominate the center in white against dark background."",
  ""mood"": [""menacing"", ""epic"", ""chaotic"", ""dramatic"", ""monstrous""],
  ""caption_essay"": ""A Japanese King Kong poster assembles fragmented scenes of giant ape terror and human struggle in stark black-and-white montage, with bold katakana typography anchoring the chaotic composition of destruction and spectacle."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic kaiju film poster with clear vertical title treatment""
}
```",
133718,Stinger,2005,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.925,STINGER,block,"Bold white angular lettering with distressed edges creates an aggressive, impact-driven title treatment.",apocalyptic|creature-horror|maritime-terror|supernatural|disaster,"A monstrous tentacled creature erupts from turbulent ocean waters as lightning splits apocalyptic skies, threatening submarines below in this maritime monster thriller's dramatic key art.",ok,,"```json
{
  ""title_guess"": ""STINGER"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold white angular lettering with distressed edges creates an aggressive, impact-driven title treatment."",
  ""mood"": [""apocalyptic"", ""creature-horror"", ""maritime-terror"", ""supernatural"", ""disaster""],
  ""caption_essay"": ""A monstrous tentacled creature erupts from turbulent ocean waters as lightning splits apocalyptic skies, threatening submarines below in this maritime monster thriller's dramatic key art."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
16591,Hell's Bells,1929,1920,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.299,Hells Bells,mixed,"Title uses dripping, horror-style lettering while series branding employs ornate vintage theatrical fonts.",infernal|comedic|vintage|macabre|playful,"This 1929 Silly Symphony title card depicts three imp-like devils dancing around hellfire, wielding pitchforks in a cavern framed by stalactites. The Walt Disney comic blends supernatural horror imagery with cartoon whimsy in stark silhouette.",ok,,"```json
{
  ""title_guess"": ""Hells Bells"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Title uses dripping, horror-style lettering while series branding employs ornate vintage theatrical fonts."",
  ""mood"": [""infernal"", ""comedic"", ""vintage"", ""macabre"", ""playful""],
  ""caption_essay"": ""This 1929 Silly Symphony title card depicts three imp-like devils dancing around hellfire, wielding pitchforks in a cavern framed by stalactites. The Walt Disney comic blends supernatural horror imagery with cartoon whimsy in stark silhouette."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
116875,The Golden Mistress,1954,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.876,The Golden Mistress,block,Bold red block capitals dominate the title treatment with supporting text in white and yellow.,adventure|exotic|pulp|treasure-seeking|sensational,"This 1954 Technicolor adventure poster promises treasure and temptation, featuring a blonde woman in tropical attire alongside scenes of island danger and native encounters, epitomizing mid-century exploitation cinema's lurid marketing style.",ok,Not a horror film—this is a 1950s adventure/exploitation film poster with pulp sensibilities,"```json
{
  ""title_guess"": ""The Golden Mistress"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block capitals dominate the title treatment with supporting text in white and yellow."",
  ""mood"": [""adventure"", ""exotic"", ""pulp"", ""treasure-seeking"", ""sensational""],
  ""caption_essay"": ""This 1954 Technicolor adventure poster promises treasure and temptation, featuring a blonde woman in tropical attire alongside scenes of island danger and native encounters, epitomizing mid-century exploitation cinema's lurid marketing style."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Not a horror film—this is a 1950s adventure/exploitation film poster with pulp sensibilities""
}
```",
612196,Starcache,2018,2010,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.695,STARCACHE,ornate,Bold red letters with yellow outline create a comic-book style horror aesthetic at the top.,psychedelic|surreal|menacing|vintage|exploitation,"A lurid exploitation-style poster blends psychedelic imagery with horror tropes: disembodied eyes loom over a bald figure in red, while grotesque faces and swirling cosmic vortexes populate a densely packed, garish composition.",ok,Tagline reads 'Caching in the woods with time to kill...',"```json
{
  ""title_guess"": ""STARCACHE"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Bold red letters with yellow outline create a comic-book style horror aesthetic at the top."",
  ""mood"": [""psychedelic"", ""surreal"", ""menacing"", ""vintage"", ""exploitation""],
  ""caption_essay"": ""A lurid exploitation-style poster blends psychedelic imagery with horror tropes: disembodied eyes loom over a bald figure in red, while grotesque faces and swirling cosmic vortexes populate a densely packed, garish composition."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Tagline reads 'Caching in the woods with time to kill...'""
}
```",
614166,The Skeleton,1912,1910,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.75,The Skeleton,script,Elegant white script lettering with a subtitle in smaller serif font beneath.,vintage|whimsical|macabre|theatrical|nostalgic,"A 1912 silent-era horror scene captures a skeleton prop entertaining a young girl and gentleman in period dress, exemplifying early cinema's playful approach to macabre subject matter in outdoor garden settings.",ok,Clear vintage horror film still with good contrast and readable text elements,"```json
{
  ""title_guess"": ""The Skeleton"",
  ""typography"": ""script"",
  ""typography_notes"": ""Elegant white script lettering with a subtitle in smaller serif font beneath."",
  ""mood"": [""vintage"", ""whimsical"", ""macabre"", ""theatrical"", ""nostalgic""],
  ""caption_essay"": ""A 1912 silent-era horror scene captures a skeleton prop entertaining a young girl and gentleman in period dress, exemplifying early cinema's playful approach to macabre subject matter in outdoor garden settings."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear vintage horror film still with good contrast and readable text elements""
}
```",
40446,Sorority House Massacre II,1990,1990,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.821,SORORITY HOUSE MASSACRE II,mixed,White serif title contrasts with dripping red horror-style sequel numeral.,campy|exploitative|B-movie|slasher|provocative,"This 1990 direct-to-video sequel poster epitomizes low-budget slasher aesthetics, staging scantily-clad sorority women in exaggerated terror poses against theatrical lighting while a shadowy knife-wielding figure looms, promising gratuitous thrills over genuine scares.",ok,Clear B-movie horror poster with typical genre exploitation elements from early 90s direct-to-video era.,"```json
{
  ""title_guess"": ""SORORITY HOUSE MASSACRE II"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""White serif title contrasts with dripping red horror-style sequel numeral."",
  ""mood"": [""campy"", ""exploitative"", ""B-movie"", ""slasher"", ""provocative""],
  ""caption_essay"": ""This 1990 direct-to-video sequel poster epitomizes low-budget slasher aesthetics, staging scantily-clad sorority women in exaggerated terror poses against theatrical lighting while a shadowy knife-wielding figure looms, promising gratuitous thrills over genuine scares."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear B-movie horror poster with typical genre exploitation elements from early 90s direct-to-video era.""
}
```",
152031,How It Feels to Be Run Over,1900,1900,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.382,How It Feels to Be Run Over,mixed,Classic serif title font paired with simple author attribution creates early cinema aesthetic.,vintage|ominous|documentary|pioneering|unsettling,"Cecil M. Hepworth's 1900 film captures a horse-drawn carriage approaching through a circular vignette, presenting one of cinema's earliest experiments with subjective camera perspective and audience immersion.",ok,Historic early cinema reference; straightforward documentary presentation of pioneering film work,"```json
{
  ""title_guess"": ""How It Feels to Be Run Over"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Classic serif title font paired with simple author attribution creates early cinema aesthetic."",
  ""mood"": [""vintage"", ""ominous"", ""documentary"", ""pioneering"", ""unsettling""],
  ""caption_essay"": ""Cecil M. Hepworth's 1900 film captures a horse-drawn carriage approaching through a circular vignette, presenting one of cinema's earliest experiments with subjective camera perspective and audience immersion."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Historic early cinema reference; straightforward documentary presentation of pioneering film work""
}
```",
3484,The Mask of Fu Manchu,1932,1930,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.004,The Mask of Fu Manchu,ornate,"Bold, stylized Art Deco lettering in red-orange with dimensional shadowing creates a dramatic pulp magazine aesthetic.",exotic|menacing|pulp|orientalist|vintage,"This 1932 poster juxtaposes a sinister green-masked villain with a composed woman in traditional Chinese dress, epitomizing Hollywood's Yellow Peril imagery through stark color contrast and theatrical Art Deco design.",ok,Historically significant but problematic racial stereotyping typical of 1930s pulp horror,"```json
{
  ""title_guess"": ""The Mask of Fu Manchu"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Bold, stylized Art Deco lettering in red-orange with dimensional shadowing creates a dramatic pulp magazine aesthetic."",
  ""mood"": [""exotic"", ""menacing"", ""pulp"", ""orientalist"", ""vintage""],
  ""caption_essay"": ""This 1932 poster juxtaposes a sinister green-masked villain with a composed woman in traditional Chinese dress, epitomizing Hollywood's Yellow Peril imagery through stark color contrast and theatrical Art Deco design."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Historically significant but problematic racial stereotyping typical of 1930s pulp horror""
}
```",
23293,Phantom from Space,1953,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.703,PHANTOM FROM SPACE,block,"Bold, three-dimensional block letters with white faces and red-blue gradient shading create a classic sci-fi aesthetic.",retro|sci-fi|surreal|campy|cosmic,"A woman in distress reclines before an otherworldly figure whose head dissolves into cosmic vapor, fronted by three vintage microphones—a pulp sci-fi vision blending B-movie melodrama with space-age mystery.",ok,,"```json
{
  ""title_guess"": ""PHANTOM FROM SPACE"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, three-dimensional block letters with white faces and red-blue gradient shading create a classic sci-fi aesthetic."",
  ""mood"": [""retro"", ""sci-fi"", ""surreal"", ""campy"", ""cosmic""],
  ""caption_essay"": ""A woman in distress reclines before an otherworldly figure whose head dissolves into cosmic vapor, fronted by three vintage microphones—a pulp sci-fi vision blending B-movie melodrama with space-age mystery."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
3203,Tales of Frankenstein,1958,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.04,Tales of Frankenstein,ornate,"Flaming, dripping horror-style lettering in orange-red evokes classic monster movie aesthetics.",gothic|menacing|classic horror|theatrical|ominous,"This vintage horror poster features the iconic Frankenstein monster in green makeup alongside dramatic character portraits, employing the flaming typography and shadowy composition typical of mid-century creature features.",ok,,"```json
{
  ""title_guess"": ""Tales of Frankenstein"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Flaming, dripping horror-style lettering in orange-red evokes classic monster movie aesthetics."",
  ""mood"": [""gothic"", ""menacing"", ""classic horror"", ""theatrical"", ""ominous""],
  ""caption_essay"": ""This vintage horror poster features the iconic Frankenstein monster in green makeup alongside dramatic character portraits, employing the flaming typography and shadowy composition typical of mid-century creature features."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
228880,Crazy Knights,1944,1940,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.308,GHOST CRAZY,block,"Bold red block letters with white outline create a comic, attention-grabbing title treatment.",comedic|lighthearted|vintage|campy|playful,"This vintage comedy poster features two wide-eyed men in period hats displaying exaggerated expressions of fear beneath the bold red title, suggesting a lighthearted spoof of supernatural horror rather than genuine terror.",ok,"This appears to be a comedy rather than horror film, likely from the 1940s-50s era based on styling and color treatment.","```json
{
  ""title_guess"": ""GHOST CRAZY"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block letters with white outline create a comic, attention-grabbing title treatment."",
  ""mood"": [""comedic"", ""lighthearted"", ""vintage"", ""campy"", ""playful""],
  ""caption_essay"": ""This vintage comedy poster features two wide-eyed men in period hats displaying exaggerated expressions of fear beneath the bold red title, suggesting a lighthearted spoof of supernatural horror rather than genuine terror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""This appears to be a comedy rather than horror film, likely from the 1940s-50s era based on styling and color treatment.""
}
```",
400777,Like a Moth to a Flame,2009,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.294,LIKE A MOTH TO A FLAME,mixed,Yellow distressed sans-serif title contrasts with clean white body text over dark background.,psychological|foreboding|noir|introspective|dangerous,"A horror poster juxtaposes a man holding a light bulb against shadowy doubles, evoking the moth-to-flame metaphor with taglines about darkness and self-destructive desire.",ok,,"```json
{
  ""title_guess"": ""LIKE A MOTH TO A FLAME"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Yellow distressed sans-serif title contrasts with clean white body text over dark background."",
  ""mood"": [""psychological"", ""foreboding"", ""noir"", ""introspective"", ""dangerous""],
  ""caption_essay"": ""A horror poster juxtaposes a man holding a light bulb against shadowy doubles, evoking the moth-to-flame metaphor with taglines about darkness and self-destructive desire."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
52455,Monster from Green Hell,1957,1950,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.943,MONSTER FROM GREEN HELL,block,"Bold, comic-style block letters in red and yellow-green create a pulpy, attention-grabbing header.",pulp|sci-fi horror|creature feature|retro|campy,"A 1950s B-movie poster depicts a giant green insect with glowing yellow eyes looming over a terrified man in safari gear, while panicked crowds flee below—classic atomic-age monster cinema aesthetics.",ok,,"```json
{
  ""title_guess"": ""MONSTER FROM GREEN HELL"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, comic-style block letters in red and yellow-green create a pulpy, attention-grabbing header."",
  ""mood"": [""pulp"", ""sci-fi horror"", ""creature feature"", ""retro"", ""campy""],
  ""caption_essay"": ""A 1950s B-movie poster depicts a giant green insect with glowing yellow eyes looming over a terrified man in safari gear, while panicked crowds flee below—classic atomic-age monster cinema aesthetics."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
478953,Watch It & Die!,2005,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,5.03,Watch it & Die!,block,Bold red block letters with dripping blood effect create a horror aesthetic against white text above.,campy|provocative|retro|exploitation|meta,"Three women in evening wear recline atop a film reel in this exploitation-era poster, while the tagline promises viewers a life like the movies—with deadly consequences.",ok,,"```json
{
  ""title_guess"": ""Watch it & Die!"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold red block letters with dripping blood effect create a horror aesthetic against white text above."",
  ""mood"": [""campy"", ""provocative"", ""retro"", ""exploitation"", ""meta""],
  ""caption_essay"": ""Three women in evening wear recline atop a film reel in this exploitation-era poster, while the tagline promises viewers a life like the movies—with deadly consequences."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
1306112,Ruckus at Kwong Cheong Lung,1949,1940,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.745,大闹广昌隆,block,Bold Chinese characters in orange-red with yellow outline dominate the upper portion.,dramatic|supernatural|vintage|folk-horror|tragic,"A vintage Chinese horror poster depicts a ghostly woman in white standing over a fallen figure, connected by an eerie green serpentine form against a dark background, suggesting supernatural vengeance or tragic fate.",ok,,"```json
{
  ""title_guess"": ""大闹广昌隆"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold Chinese characters in orange-red with yellow outline dominate the upper portion."",
  ""mood"": [""dramatic"", ""supernatural"", ""vintage"", ""folk-horror"", ""tragic""],
  ""caption_essay"": ""A vintage Chinese horror poster depicts a ghostly woman in white standing over a fallen figure, connected by an eerie green serpentine form against a dark background, suggesting supernatural vengeance or tragic fate."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
300683,Holy Moly,1991,1990,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.379,Holy Moly,ornate,"The title features dripping, blood-like lettering that creates a visceral horror aesthetic.",campy|comedic|grotesque|irreverent|satirical,"This poster for 'Holy Moly' combines horror imagery with dark comedy, featuring exaggerated facial distortion and dripping title treatment. The quoted praise emphasizes 'silly, violent fun,' signaling a tongue-in-cheek approach to genre conventions.",ok,,"```json
{
  ""title_guess"": ""Holy Moly"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features dripping, blood-like lettering that creates a visceral horror aesthetic."",
  ""mood"": [""campy"", ""comedic"", ""grotesque"", ""irreverent"", ""satirical""],
  ""caption_essay"": ""This poster for 'Holy Moly' combines horror imagery with dark comedy, featuring exaggerated facial distortion and dripping title treatment. The quoted praise emphasizes 'silly, violent fun,' signaling a tongue-in-cheek approach to genre conventions."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
291610,Midnight Skater,2002,2000,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.94,MIDNIGHT SKATER,ornate,"The title uses a dripping, horror-style font with purple coloring that evokes blood and menace.",violent|urban|slasher|nocturnal|gritty,"A skateboard hovers above a blood-spattered snow scene in this low-budget horror poster, merging extreme sports culture with slasher film aesthetics against a brick wall backdrop.",ok,,"```json
{
  ""title_guess"": ""MIDNIGHT SKATER"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title uses a dripping, horror-style font with purple coloring that evokes blood and menace."",
  ""mood"": [""violent"", ""urban"", ""slasher"", ""nocturnal"", ""gritty""],
  ""caption_essay"": ""A skateboard hovers above a blood-spattered snow scene in this low-budget horror poster, merging extreme sports culture with slasher film aesthetics against a brick wall backdrop."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
539,Psycho,1960,1960,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,4.782,PSYCHO,block,"Bold geometric sans-serif letters in gold/yellow create a stark, modernist title treatment.",suspenseful|iconic|voyeuristic|classic|threatening,"Hitchcock's 1960 masterpiece is distilled into three iconic elements: the bold title, Janet Leigh in white undergarments suggesting vulnerability, and Anthony Perkins' defensive gesture before the ominous Bates house silhouette.",ok,,"```json
{
  ""title_guess"": ""PSYCHO"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold geometric sans-serif letters in gold/yellow create a stark, modernist title treatment."",
  ""mood"": [""suspenseful"", ""iconic"", ""voyeuristic"", ""classic"", ""threatening""],
  ""caption_essay"": ""Hitchcock's 1960 masterpiece is distilled into three iconic elements: the bold title, Janet Leigh in white undergarments suggesting vulnerability, and Anthony Perkins' defensive gesture before the ominous Bates house silhouette."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}
```",
